562.0000 870.0000 595.5000 546.0000 299.0000 535.0000 325.7273 0.0244 0.2630 0.8522 0.8522 0.0358 0.0426 0.0426 -1.4678 0.8522 331.1906 1.1077 0.0197 0.6625 0.2667 0.0000 0.0000 0.9835 -1.5708 322.5795 35.4122 180.5441 299.1000 54.1478 0.0743 357.9387 -63.3360 47.5620 129.8917 42.9588 105.6414 650.1690 365.6525 39.5404 0.0169 0.3181 0.3807 0.3807 0.0152 0.0238 0.0238 1.3274 0.3807 96.0288 0.7677 0.0103 0.0166 0.0267 0.0000 0.4000 0.2264 1.4785 38.7779 34.4099 34.3895 44.3760 11.0774 2.2642 102.9190 11.0047 14.0000 
487.0000 849.5000 582.5000 508.5000 126.0000 0.0000 354.1204 0.0714 0.3872 0.6668 0.6668 0.0178 0.0178 0.0178 -1.2977 0.6668 318.2093 2.5255 0.0178 0.6500 0.2667 0.0000 0.0000 1.1129 -1.3259 306.0000 2.0802 85.0000 229.8000 43.7160 -0.3376 276.5492 -52.9279 49.1410 55.4431 46.7433 20.5023 580.4319 241.3202 42.9731 0.0152 0.2999 0.3369 0.3369 0.0136 0.0223 0.0223 0.0482 0.3369 92.7835 0.6806 0.0093 0.0100 0.0000 0.0000 0.0000 0.2266 0.4428 42.5707 16.2007 35.3522 47.6720 11.2077 2.5771 116.3254 11.1448 35.8333 
615.0000 492.5000 486.5000 775.0000 1570.0000 661.0000 310.3522 0.0055 0.0744 0.7469 0.7469 0.0352 0.0436 0.0436 1.9977 0.7469 593.4159 0.3780 0.0088 0.6250 0.2667 0.0000 1.0000 0.5230 1.8491 426.2500 187.1200 232.0000 404.7179 45.8678 -0.9472 276.3127 -55.0681 49.7329 46.5096 46.8045 18.8928 582.2476 241.3202 48.9736 0.0222 0.1087 0.1458 0.1458 0.0089 0.0100 0.0100 0.0661 0.1458 92.7820 0.7600 0.0060 0.0061 0.0000 0.0000 0.0000 0.2412 0.3945 41.6711 17.8218 42.8420 44.9071 9.7610 2.6597 116.3346 9.7111 210.5000 
545.0000 674.0000 488.5000 986.5000 448.0000 1248.0000 317.5665 0.0154 0.1357 0.6713 0.6713 0.0264 0.0409 0.0409 1.7497 0.6713 318.1357 0.7101 0.0149 0.6500 0.2667 0.0000 1.0000 0.9982 1.8158 310.5000 75.3890 211.3684 284.5000 43.4910 0.1345 274.2287 -52.7015 57.9496 145.4371 49.9954 95.3114 692.4412 276.4528 43.3962 0.0239 0.1183 0.0777 0.0777 0.0075 0.0098 0.0098 1.3662 0.0777 115.8626 0.7977 0.0061 0.0137 0.0000 0.0000 0.4000 0.2753 1.4849 64.2697 64.5014 51.7531 71.1706 7.9878 2.2384 117.2845 7.9467 186.3333 
598.5000 527.0000 448.0000 1008.5000 483.0000 286.0000 504.4725 0.0143 0.2230 1.2458 1.2458 0.0503 0.0673 0.0673 1.8737 1.2458 513.3466 1.0628 0.0256 0.6875 0.3333 0.0000 1.0000 0.9827 1.5708 481.0000 97.1851 363.5000 464.6022 44.8224 1.2466 273.0557 -54.0272 41.3937 150.7405 51.2835 182.6246 520.8780 466.0521 14.9750 0.0227 0.1105 0.0782 0.0782 0.0077 0.0100 0.0100 1.6155 0.0782 107.2388 0.7324 0.0037 0.0122 0.0000 0.0000 0.4899 0.2047 1.8138 44.5556 64.6015 52.6390 56.8165 4.2794 0.6809 118.0385 4.2687 58.8333 
559.5000 566.0000 456.0000 854.2500 517.0000 252.0000 306.2684 0.0133 0.0797 0.6376 0.6376 0.0280 0.0699 0.0699 1.9155 0.6376 310.2818 0.6002 0.0062 0.7125 0.3333 0.0000 1.0000 0.9871 1.9513 288.0000 74.7491 261.4831 283.1089 47.2710 2.0842 273.0749 -56.4634 44.8419 157.0972 58.1460 210.8116 508.3060 417.5802 72.5493 0.0234 0.1078 0.2153 0.2153 0.0108 0.0157 0.0157 1.5982 0.2153 115.9994 0.7336 0.0055 0.0203 0.0267 0.0000 0.4899 0.2044 1.5694 71.2283 63.0067 89.9337 85.5003 3.9615 0.7187 33.1864 3.9533 88.2500 
459.0000 870.0000 495.5000 507.0000 306.0000 0.0000 364.8304 0.0217 0.2987 0.8312 0.8312 0.0282 0.0445 0.0445 -1.4706 0.8312 367.1280 1.1998 0.0169 0.6750 0.2667 0.0000 0.0000 0.9937 -1.5708 362.3575 45.4000 210.5000 316.5988 73.9764 29.8383 11.3986 -83.2067 44.8475 129.1443 47.8838 180.7043 490.9401 434.0883 74.8986 0.0240 0.1166 0.2289 0.2289 0.0109 0.0191 0.0191 1.2753 0.2289 119.2710 0.7677 0.0069 0.0310 0.0327 0.0000 0.4000 0.2046 1.2553 76.8800 59.3693 89.6519 87.1247 1.4044 1.0933 1.5213 1.3974 279.4167 
477.5000 897.0000 473.5000 576.5000 298.0000 1028.0000 320.5250 0.0233 0.2808 0.6419 0.6419 0.0216 0.0370 0.0370 -1.5833 0.6419 322.1387 1.0810 0.0113 0.6500 0.2667 0.0000 0.0000 0.9950 -2.0344 316.5000 29.5000 168.6868 272.5598 77.0211 30.1404 1.9338 -86.2634 54.4568 136.4281 19.1034 181.2326 458.2625 434.0883 74.8943 0.0052 0.0867 0.2200 0.2200 0.0089 0.0126 0.0126 1.3443 0.2200 113.1331 0.3015 0.0068 0.0302 0.0327 0.0000 0.4000 0.1871 1.3528 71.7526 48.4583 56.9636 72.1187 11.5123 11.7282 105.1144 11.5230 57.1667 
440.5000 822.0000 467.5000 365.5000 110.0000 0.0000 457.2978 0.0667 0.8667 1.7861 1.7861 0.0798 0.1047 0.1047 -1.5117 1.7861 458.4419 4.1677 0.0735 0.6750 0.3333 0.0000 0.0000 0.9975 -1.5708 453.5000 0.5000 68.6239 286.0000 34.6404 -7.5492 248.1252 -43.9095 52.0821 152.3409 18.2115 207.8915 91.1934 484.9472 73.6264 0.0041 0.0841 0.2313 0.2313 0.0100 0.0138 0.0138 1.6538 0.2313 76.1990 0.2325 0.0065 0.0237 0.0327 0.0000 0.4899 0.0056 1.7651 69.0308 24.0072 66.9942 71.6963 14.9264 14.1397 130.7333 14.9426 103.5000 
589.5000 438.0000 535.0000 601.0000 87.0000 2609.0000 171.8699 0.0909 0.1306 1.5390 1.5390 0.0799 0.0843 0.0843 1.8935 1.5390 168.0051 1.9311 0.0843 0.6000 0.2667 0.0000 1.0000 1.0230 2.0344 159.0000 2.7180 43.9676 142.7000 35.8395 -5.7882 244.0943 -45.0762 61.1964 157.3869 16.3138 235.0614 146.6689 377.2566 77.5911 0.0198 0.2697 0.4387 0.4387 0.0214 0.0237 0.0237 1.6742 0.4387 79.1086 1.2890 0.0243 0.0203 0.0327 0.0000 0.4899 0.0055 1.7205 75.3796 33.8502 97.7784 71.5322 16.8605 15.7469 126.7986 16.8609 258.6598 
614.5000 806.0000 619.5000 601.5000 75.0000 733.0000 204.5611 0.1111 0.5152 0.8113 0.8113 0.0529 0.0529 0.0529 -1.5464 0.8113 172.3616 2.2982 0.0529 0.5625 0.2667 0.0000 0.0000 1.1868 -1.3258 172.2018 0.8295 14.8992 105.1000 35.7235 -5.6142 243.2752 -44.9576 58.5539 183.0099 27.8873 159.3750 156.1878 990.1823 92.6341 0.0303 0.2807 0.4814 0.4814 0.0265 0.0250 0.0250 1.6790 0.4814 94.2905 1.2601 0.0334 0.0371 0.0327 0.0000 0.4899 0.0124 1.8296 96.4245 27.7590 82.8260 60.5480 18.3226 16.8450 122.1473 18.3190 197.4931 
712.5000 328.0000 570.5000 697.5000 635.0000 2158.0000 395.8462 0.0111 0.0935 1.6931 1.6931 0.0810 0.0932 0.0932 1.9377 1.6931 394.5335 0.6213 0.0575 0.6500 0.2667 0.0000 1.0000 1.0033 2.3562 362.0000 65.0000 125.5000 148.0000 36.2263 -6.2099 239.2303 -45.4588 71.4644 167.5083 55.9067 89.3357 104.1718 957.2433 104.7090 0.0357 0.2555 0.4531 0.4531 0.0246 0.0257 0.0257 1.3691 0.4531 112.9477 1.1122 0.0293 0.0444 0.0267 0.0000 0.4000 0.0746 1.4818 112.8457 18.4021 75.2136 84.2873 19.6718 17.7997 116.8899 19.6666 293.1667 
509.5000 524.0000 368.5000 845.5000 88.0000 0.0000 351.0602 0.0667 1.1217 2.1214 2.1214 0.0926 0.1348 0.1348 1.9841 2.1214 352.4836 4.0055 0.0849 0.6250 0.2667 0.0000 1.0000 0.9960 2.1588 320.7914 4.5000 106.8124 265.5000 36.6765 -4.8603 230.5196 -45.9104 97.9236 229.4432 57.8322 109.5985 213.0343 952.3614 108.9718 0.0383 0.2861 0.4732 0.4732 0.0233 0.0254 0.0254 1.6966 0.4732 116.7877 1.2277 0.0250 0.0406 0.0267 0.0000 0.4899 0.0735 1.8972 112.8016 25.1446 55.6911 73.8073 16.5738 14.5881 96.7402 16.5731 190.0000 
473.5000 675.0000 623.5000 220.0000 696.0000 9304.0000 479.0877 0.0111 0.1456 0.8918 0.8918 0.0378 0.0469 0.0469 -1.2523 0.8918 490.1726 0.7043 0.0105 0.7125 0.2667 0.0000 0.0000 0.9774 3.1416 450.3084 205.0000 279.5000 313.5000 34.8245 -2.6364 229.6482 -44.0588 92.7823 198.1813 87.2695 156.4006 218.2925 1090.9752 110.2377 0.0335 0.4031 0.4337 0.4337 0.0131 0.0267 0.0267 1.6990 0.4337 118.3969 1.3332 0.0133 0.0391 0.0267 0.0000 0.4899 0.0734 1.7837 112.9961 25.1862 40.3283 72.2829 0.6782 0.8873 5.9746 0.6658 354.4912 
582.5000 243.5000 372.0000 477.0000 68.0000 573.0000 314.3764 0.1000 1.5592 1.7723 1.7723 0.0592 0.0592 0.0592 2.3044 1.7723 311.3150 4.5782 0.0592 0.6375 0.2667 0.0000 1.0000 1.0098 2.4150 230.5405 4.0000 59.5000 165.5000 37.3625 -6.5052 230.5311 -46.5793 83.8441 169.4561 93.3833 206.8534 285.8905 3308.5908 116.0119 0.0409 0.3913 0.4959 0.4959 0.0202 0.0316 0.0316 1.6381 0.4959 126.7817 1.2375 0.0272 0.0504 0.0000 0.0000 0.4899 0.0762 1.5481 112.0959 78.5064 91.9778 80.0485 0.6152 1.2701 6.1660 0.6149 257.8304 
370.5000 781.0000 382.0000 633.0000 44.0000 448.0000 148.4461 0.1429 0.3703 0.4697 0.4697 0.0056 0.0056 0.0056 -1.4932 0.4697 146.6960 3.3340 0.0056 0.6000 0.2667 0.0000 0.0000 1.0119 -1.5708 146.1571 1.9601 35.2923 113.5000 36.8390 -5.5843 231.7131 -46.0554 83.7305 209.3049 116.2719 211.7939 289.0208 3449.1342 90.7557 0.0425 0.5700 0.5163 0.5163 0.0197 0.0329 0.0329 1.7095 0.5163 104.4222 1.6348 0.0240 0.0481 0.0000 0.0000 0.4899 0.0768 1.5732 97.7435 78.3351 89.7918 77.5521 0.8592 1.3839 5.5573 0.8543 365.9882 
520.5000 340.0000 325.0000 624.5000 65.0000 540.0000 345.1963 0.1250 0.5934 4.1658 4.1658 0.2069 0.2069 0.2069 2.1729 4.1658 261.3470 4.0207 0.2069 0.6750 0.3333 0.0000 1.0000 1.3208 2.3562 210.5000 6.5190 71.5000 158.3682 36.9037 -5.3789 231.3760 -46.1247 114.1182 202.4884 110.5335 213.1519 294.3307 3480.9584 109.4632 0.0512 0.5816 0.6112 0.6112 0.0311 0.0436 0.0436 1.6957 0.6112 113.0188 1.6688 0.0306 0.0376 0.0000 0.0000 0.4899 0.0125 1.6690 105.2064 78.1774 85.4065 75.5537 0.8610 1.3820 3.5128 0.8553 250.4320 
382.5000 872.0000 454.0000 531.5000 67.0000 403.0000 347.9260 0.1111 0.1498 2.5193 2.5193 0.1067 0.1598 0.1598 -1.3638 2.5193 251.2571 3.7501 0.1598 0.6375 0.2667 0.0000 0.0000 1.3847 -1.3808 248.0000 1.3446 24.2356 123.5529 36.3144 -4.1854 232.9841 -45.5392 69.8725 200.3736 106.4606 206.6342 252.2859 3571.4256 105.9051 0.0467 0.5151 1.2853 1.2853 0.0693 0.0716 0.0716 1.7323 1.2853 112.4946 1.3701 0.0731 0.0395 0.0267 0.0000 0.4899 0.1294 1.6690 105.3674 80.3152 87.5817 74.1952 0.8784 1.2928 0.7258 0.8726 333.5986 
488.5000 730.0000 432.0000 906.0742 518.0000 4504.0000 184.9172 0.0135 0.0738 0.4837 0.4837 0.0201 0.0267 0.0267 1.8813 0.4837 185.6711 0.3584 0.0111 0.6875 0.2667 0.0000 1.0000 0.9959 2.0344 176.0000 59.2869 150.0000 169.4972 31.8890 -3.0343 241.2138 -41.1454 80.8594 247.1824 104.5971 150.3804 254.1535 3525.7309 105.7738 0.0458 0.5245 1.3096 1.3096 0.0700 0.0753 0.0753 1.7699 1.3096 112.5684 1.3485 0.0811 0.0382 0.0267 0.0000 0.4899 0.1746 2.0349 102.5647 80.6379 94.2554 72.0807 0.8775 1.3342 1.1243 0.8712 203.5247 
568.0000 607.5000 426.5000 963.2500 554.0000 550.0000 382.8581 0.0127 0.1134 0.8207 0.8207 0.0361 0.0453 0.0453 1.9494 0.8207 395.8106 0.7145 0.0191 0.7250 0.2667 0.0000 1.0000 0.9673 2.2938 355.5000 124.8512 299.0000 349.1657 31.8389 -2.9060 243.3964 -41.0989 81.3624 252.2351 45.6684 147.8310 183.0132 1606.3657 84.4913 0.0448 0.5366 1.3845 1.3845 0.0726 0.0782 0.0782 1.7441 1.3845 58.2123 1.4811 0.0810 0.0310 0.0267 0.0000 0.4899 0.1712 1.8399 36.8699 22.4056 44.2573 23.0018 2.0140 1.2049 3.9056 1.9991 70.0657 
593.5000 712.5000 565.0000 774.0000 682.0000 563.0000 67.7827 0.0143 0.0652 0.6516 0.6516 0.0290 0.0366 0.0366 2.0047 0.6516 248.3905 0.3642 0.0057 0.5875 0.2667 0.0000 1.0000 0.2729 2.2143 153.7362 80.5664 137.0000 150.0000 33.2323 -3.2905 243.9737 -42.4836 77.4248 184.0952 45.8589 170.4907 234.2602 1608.4542 95.6807 0.0564 0.1958 1.4503 1.4503 0.0745 0.0796 0.0796 1.6835 1.4503 85.0694 1.5700 0.0854 0.0429 0.0267 0.0000 0.4899 0.1786 1.8188 72.6110 48.2217 101.5477 85.7486 2.3710 1.1259 5.1118 2.3526 117.5905 
493.5000 849.0000 523.0000 585.0000 439.0000 0.0000 265.6431 0.0161 0.1519 0.6049 0.6049 0.0297 0.0377 0.0377 -1.4595 0.6049 267.4331 0.6092 0.0090 0.6875 0.2667 0.0000 0.0000 0.9933 -1.5708 263.0000 89.2000 234.5000 256.8000 12.8745 -9.1502 144.4631 -22.3193 73.7064 177.4642 76.5389 163.3503 259.8764 1597.0456 120.4192 0.0514 0.1994 1.4212 1.4212 0.0706 0.0739 0.0739 1.3498 1.4212 69.0239 1.6759 0.0854 0.0468 0.0267 0.0000 0.4000 0.3950 1.4462 70.9631 46.4313 93.1847 80.9565 2.1678 0.9250 5.3374 2.1514 190.0000 
486.5000 831.5000 503.5000 624.0000 142.0000 645.0000 208.1952 0.0476 0.2974 0.7167 0.7167 0.0273 0.0350 0.0350 -1.4891 0.7167 184.4392 1.2989 0.0185 0.6375 0.2667 0.0000 0.0000 1.1288 -1.5708 183.5000 8.5000 58.7627 135.8000 10.7442 -9.3545 135.9053 -20.1896 73.7724 96.6533 54.6190 170.5043 207.8721 1662.5170 113.9511 0.0388 0.0365 0.7594 0.7594 0.0316 0.0497 0.0497 1.6452 0.7594 68.9407 1.3028 0.0596 0.0477 0.0000 0.0000 0.4899 0.3600 1.7944 71.3693 40.7720 93.3081 82.7898 8.3377 2.3611 38.5728 8.2581 69.0000 
681.0000 565.5000 305.5000 563.0000 149.0000 0.0000 375.5083 0.0526 0.4668 0.9955 0.9955 0.0556 0.0573 0.0573 -3.1349 0.9955 347.9215 2.3350 0.0339 0.6500 0.3333 0.0000 2.0000 1.0793 -2.5702 38.0000 1.5994 17.7500 30.4000 3.8824 -7.0793 207.2062 -13.3076 45.4819 87.7265 53.4649 149.2767 180.4461 1641.8880 103.0812 0.0134 0.0844 0.1124 0.1124 0.0051 0.0059 0.0059 1.6757 0.1124 77.2038 0.3440 0.0053 0.0477 0.0000 0.0000 0.4899 0.3046 1.8398 74.3868 38.3541 83.0575 80.3468 10.0831 3.0286 50.3825 9.9906 0.0000 
99.0000 109.0000 90.5000 105.5000 62.0000 0.0000 9.1924 0.1000 0.0280 0.0612 0.0612 0.0025 0.0030 0.0030 -2.7510 0.0612 8.2234 0.1326 0.0030 0.7375 0.3333 0.0000 2.0000 1.1178 -1.5708 3.2453 0.0000 0.5000 2.0000 15.9091 0.5242 11.5736 -25.3112 71.4850 114.3895 91.3984 150.0196 216.3769 288.9226 116.7042 0.0176 0.1462 0.1391 0.1391 0.0104 0.0083 0.0083 2.0537 0.1391 74.7359 0.7056 0.0098 0.0465 0.0267 0.0000 0.7483 0.3131 2.0696 106.5814 48.0411 105.1882 109.2253 11.8359 2.7793 46.7671 11.7510 430.0000 
447.5000 779.5000 454.5000 578.4171 217.0000 0.0000 201.2047 0.0323 0.1601 0.5893 0.5893 0.0276 0.0392 0.0392 -1.5360 0.5893 201.5310 0.9287 0.0142 0.7125 0.3333 0.0000 0.0000 0.9984 -1.5708 201.0000 20.2000 136.0895 194.6336 36.1590 -1.8295 24.6070 -45.4140 199.1162 271.8858 177.6263 224.8047 232.1718 297.0324 132.6519 0.0312 0.1617 0.3042 0.3042 0.0168 0.0174 0.0174 1.8129 0.3042 114.1522 0.7959 0.0112 0.0502 0.0327 0.0000 0.8944 0.3263 1.6597 95.5310 40.1299 86.3654 91.3138 9.7871 3.7869 79.3540 9.7204 0.0000 
520.5000 908.0000 474.0000 822.0000 1844.0000 0.0000 97.7663 0.0053 0.0925 1.2840 1.2840 0.0590 0.0838 0.0838 -2.0665 1.2840 1016.1729 0.5511 0.0125 0.6875 0.3333 0.0000 0.0000 0.0962 -1.7127 342.0568 104.8186 242.7068 311.7000 15.8312 -1.3499 6.4540 -25.2818 189.4368 278.0168 161.5588 193.8870 128.3766 258.0000 119.0584 0.0282 0.1497 0.3034 0.3034 0.0168 0.0176 0.0176 0.7202 0.3034 112.6344 0.7434 0.0104 0.0374 0.0327 0.0000 0.9798 0.0577 0.3998 99.8226 33.4170 86.2664 96.3422 10.8681 4.0091 75.0331 10.8018 171.8610 
517.5000 863.5000 539.0000 624.0000 117.0000 626.0000 240.4631 0.0588 0.4723 0.9750 0.9750 0.0383 0.0396 0.0396 -1.4813 0.9750 205.8979 1.7598 0.0323 0.6500 0.2667 0.0000 0.0000 1.1679 -1.5708 205.0000 4.1514 52.2652 141.0276 15.2894 -4.4954 10.3957 -24.7263 191.2186 288.2566 153.5983 235.5271 682.3716 258.0000 122.7945 0.0310 0.1568 0.4110 0.4110 0.0208 0.0266 0.0266 0.6545 0.4110 349.2969 0.7508 0.0101 0.0374 0.0267 0.0000 0.9798 0.3966 0.3895 122.1692 39.5434 89.0426 112.6142 10.7666 3.7467 80.5304 10.7023 86.8333 
519.0000 894.5000 532.0000 756.5000 298.0000 1199.0000 138.6110 0.0278 0.0932 0.6091 0.6091 0.0286 0.0322 0.0322 -1.4769 0.6091 139.2334 0.4672 0.0176 0.6500 0.2667 0.0000 0.0000 0.9955 -0.7854 137.5000 14.7000 94.0000 131.3000 15.3289 -4.6642 12.4383 -24.7742 192.8972 292.7858 160.4751 235.5271 684.9372 250.4000 125.0200 0.0313 0.1889 0.4222 0.4222 0.0205 0.0264 0.0264 0.6562 0.4222 347.3423 0.8023 0.0120 0.0345 0.0267 0.0000 0.9798 0.4017 0.3895 123.5183 39.9866 89.5519 112.6419 10.4284 2.6560 77.8190 10.3667 56.2026 
380.5000 897.5000 510.0000 143.2500 417.0000 0.0000 765.2864 0.0172 0.3019 1.2090 1.2090 0.0521 0.0677 0.0677 -1.4008 1.2090 771.2050 1.8494 0.0160 0.6500 0.2667 0.0000 0.0000 0.9923 -1.5708 754.0000 104.8000 537.5000 739.5000 28.6942 -8.3799 332.2439 -37.9695 163.2191 304.2478 166.9500 251.7015 673.1230 482.3592 80.8734 0.0324 0.1572 0.4111 0.4111 0.0183 0.0259 0.0259 0.4963 0.4111 358.1688 0.5569 0.0095 0.0345 0.0327 0.0000 0.8000 0.3952 0.3329 109.8652 38.7003 82.1606 100.2848 8.2316 1.9743 6.1100 8.1599 357.9494 
410.5000 874.5000 473.0000 564.2500 316.0000 801.0000 316.4827 0.0222 0.1804 0.9742 0.9742 0.0429 0.0564 0.0564 -1.3720 0.9742 317.1239 1.0036 0.0240 0.6250 0.2667 0.0000 0.0000 0.9980 -1.8158 310.0000 28.0391 203.8720 303.1798 28.6581 -7.8043 330.0039 -37.9506 55.6399 46.9536 32.7817 237.6083 640.2995 482.3592 243.3513 0.0179 0.1457 0.2913 0.2913 0.0125 0.0198 0.0198 0.2410 0.2913 357.8297 0.5878 0.0071 0.0257 0.0327 0.0000 0.0000 0.3828 0.3329 223.2585 45.2636 174.4096 227.1850 8.6318 2.5100 127.6521 8.5458 252.1785 
